Date,HourlyRelativeHumidity,HourlyWindSpeed
2017-03-23T00:09:00,83,16
2017-03-23T00:31:00,79,18
2017-03-23T00:51:00,83,16
2017-03-23T01:18:00,83,10
2017-03-23T01:51:00,83,9
2017-03-23T02:40:00,86,9
2017-03-23T02:51:00,86,8
2017-03-23T03:20:00,86,5
2017-03-23T03:51:00,86,5
2017-03-23T04:51:00,83,6
2017-03-23T04:57:00,83,7
2017-03-23T05:21:00,79,10
2017-03-23T05:51:00,76,17
2017-03-23T06:51:00,85,9
2017-03-23T07:18:00,85,10
2017-03-23T07:30:00,85,10
2017-03-23T07:35:00,85,9
2017-03-23T07:49:00,81,13
2017-03-23T07:51:00,85,14
2017-03-23T08:02:00,86,11
2017-03-23T08:09:00,86,9
2017-03-23T08:51:00,86,8
2017-03-23T09:42:00,89,8
2017-03-23T09:51:00,89,5
2017-03-23T09:56:00,89,6
2017-03-23T10:01:00,89,5
2017-03-23T10:16:00,86,5
2017-03-23T10:49:00,87,8
2017-03-23T10:51:00,89,6
2017-03-23T10:58:00,89,5
2017-03-23T11:51:00,80,7
2017-03-23T12:13:00,82,7
2017-03-23T12:41:00,86,7
2017-03-23T12:51:00,89,10
2017-03-23T13:32:00,86,13
2017-03-23T13:51:00,86,13
2017-03-23T14:51:00,86,7
2017-03-23T15:51:00,83,5
2017-03-23T16:51:00,66,5
2017-03-23T17:51:00,59,3
2017-03-23T18:51:00,71,8
2017-03-23T19:51:00,76,6
2017-03-23T20:51:00,82,6
2017-03-23T21:51:00,85,0
2017-03-23T22:51:00,86,0
2017-03-23T23:51:00,86,0
2017-03-23T23:59:00,,
2017-03-24T00:51:00,89,6
2017-03-24T01:51:00,89,0
2017-03-24T02:51:00,86,5
2017-03-24T03:51:00,85,0
2017-03-24T04:51:00,88,3
2017-03-24T05:51:00,88,3
2017-03-24T06:51:00,88,5
2017-03-24T07:51:00,86,0
2017-03-24T08:51:00,79,0
2017-03-24T09:51:00,73,0
2017-03-24T10:51:00,59,0
2017-03-24T11:51:00,56,5
2017-03-24T12:51:00,43,11
2017-03-24T13:51:00,44,11
2017-03-24T14:51:00,46,13
2017-03-24T15:51:00,42,11
2017-03-24T16:51:00,46,8
2017-03-24T17:51:00,43,5
2017-03-24T18:51:00,52,7
2017-03-24T19:51:00,59,5
2017-03-24T20:51:00,66,0
2017-03-24T21:51:00,69,3
2017-03-24T22:51:00,77,6
2017-03-24T23:51:00,80,0
2017-03-24T23:59:00,,
2017-03-25T00:51:00,80,7
2017-03-25T01:51:00,64,0
2017-03-25T02:51:00,66,3
2017-03-25T03:51:00,71,7
2017-03-25T04:51:00,83,7
2017-03-25T05:41:00,85,11
2017-03-25T05:51:00,89,13
2017-03-25T06:51:00,89,10
2017-03-25T07:51:00,89,9
2017-03-25T08:12:00,89,14
2017-03-25T08:38:00,85,14
2017-03-25T08:51:00,86,14
2017-03-25T09:28:00,86,16
2017-03-25T09:49:00,87,15
2017-03-25T09:51:00,89,17
2017-03-25T10:26:00,86,17
2017-03-25T10:51:00,86,17
2017-03-25T11:00:00,86,15
2017-03-25T11:29:00,82,11
2017-03-25T11:38:00,86,13
2017-03-25T11:49:00,87,10
2017-03-25T11:51:00,86,9
2017-03-25T11:56:00,86,10
2017-03-25T12:06:00,82,13
2017-03-25T12:36:00,82,10
2017-03-25T12:51:00,82,10
2017-03-25T13:51:00,76,7
2017-03-25T14:39:00,76,5
2017-03-25T14:51:00,76,0
2017-03-25T15:49:00,76,6
2017-03-25T15:51:00,79,5
2017-03-25T16:16:00,76,6
2017-03-25T16:21:00,76,5
2017-03-25T16:38:00,76,6
2017-03-25T16:46:00,76,3
2017-03-25T16:51:00,76,6
2017-03-25T17:51:00,79,3
2017-03-25T18:51:00,79,7
2017-03-25T19:51:00,82,0
2017-03-25T20:51:00,82,6
2017-03-25T21:51:00,79,0
2017-03-25T22:51:00,82,3
2017-03-25T23:51:00,83,5
2017-03-25T23:59:00,,
2017-03-26T00:51:00,86,3
2017-03-26T01:51:00,89,0
2017-03-26T02:51:00,89,3
2017-03-26T03:51:00,82,0
2017-03-26T04:51:00,85,0
2017-03-26T05:51:00,85,0
2017-03-26T06:51:00,85,0
2017-03-26T07:51:00,89,3
2017-03-26T08:29:00,83,0
2017-03-26T08:41:00,86,3
2017-03-26T08:51:00,86,0
2017-03-26T09:06:00,83,3
2017-03-26T09:51:00,74,0
2017-03-26T10:51:00,63,0
2017-03-26T11:51:00,56,5
2017-03-26T12:51:00,48,7
2017-03-26T13:51:00,47,6
2017-03-26T14:51:00,40,0
2017-03-26T15:51:00,43,0
2017-03-26T16:51:00,41,3
2017-03-26T17:51:00,41,5
2017-03-26T18:51:00,46,6
2017-03-26T19:51:00,52,3
2017-03-26T20:51:00,55,5
2017-03-26T21:51:00,58,0
2017-03-26T22:51:00,58,0
2017-03-26T23:51:00,77,0
2017-03-26T23:59:00,,
2017-03-27T00:51:00,74,0
2017-03-27T01:51:00,83,6
2017-03-27T02:51:00,71,11
2017-03-27T03:51:00,68,6
2017-03-27T04:51:00,83,3
2017-03-27T05:51:00,86,0
2017-03-27T06:51:00,79,5
2017-03-27T07:51:00,80,5
2017-03-27T08:51:00,79,3
2017-03-27T09:24:00,80,6
2017-03-27T09:30:00,82,6
2017-03-27T09:51:00,85,7
2017-03-27T10:04:00,82,7
2017-03-27T10:51:00,82,6
2017-03-27T11:51:00,89,7
2017-03-27T12:20:00,86,6
2017-03-27T12:51:00,86,5
2017-03-27T12:59:00,86,5
2017-03-27T13:05:00,86,7
2017-03-27T13:46:00,85,6
2017-03-27T13:51:00,85,6
2017-03-27T14:39:00,85,0
2017-03-27T14:49:00,81,0
2017-03-27T14:51:00,82,5
2017-03-27T15:02:00,82,0
2017-03-27T15:08:00,82,3
2017-03-27T15:51:00,79,3
2017-03-27T16:46:00,85,6
2017-03-27T16:51:00,85,6
2017-03-27T17:31:00,85,5
2017-03-27T17:51:00,85,6
2017-03-27T18:51:00,77,7
2017-03-27T19:51:00,86,9
2017-03-27T20:51:00,86,0
2017-03-27T21:51:00,83,5
2017-03-27T22:51:00,71,13
2017-03-27T23:51:00,71,14
2017-03-27T23:59:00,,
2017-03-28T00:51:00,68,13
2017-03-28T01:51:00,73,11
2017-03-28T02:51:00,79,10
2017-03-28T03:51:00,79,8
2017-03-28T04:51:00,79,8
2017-03-28T05:49:00,81,9
2017-03-28T05:51:00,79,10
2017-03-28T06:51:00,73,15
2017-03-28T07:51:00,70,17
2017-03-28T08:51:00,66,15
2017-03-28T09:51:00,61,13
2017-03-28T10:51:00,56,10
2017-03-28T11:51:00,54,17
2017-03-28T12:51:00,49,17
2017-03-28T13:51:00,42,14
2017-03-28T14:51:00,38,15
2017-03-28T15:51:00,40,11
2017-03-28T16:51:00,40,10
2017-03-28T17:51:00,41,13
2017-03-28T18:51:00,61,9
2017-03-28T19:51:00,58,8
2017-03-28T20:51:00,73,7
2017-03-28T21:51:00,79,6
2017-03-28T22:51:00,79,5
2017-03-28T23:51:00,70,0
2017-03-28T23:59:00,,
2017-03-29T00:51:00,76,0
2017-03-29T01:51:00,76,0
2017-03-29T02:51:00,79,0
2017-03-29T03:51:00,85,0
2017-03-29T04:51:00,78,0
2017-03-29T05:51:00,82,0
2017-03-29T06:51:00,82,5
2017-03-29T07:51:00,79,0
2017-03-29T08:51:00,70,3
2017-03-29T09:51:00,61,0
2017-03-29T10:51:00,52,5
2017-03-29T11:51:00,46,6
2017-03-29T12:51:00,45,3
2017-03-29T13:51:00,40,7
2017-03-29T14:51:00,42,3
2017-03-29T15:51:00,39,3
2017-03-29T16:51:00,41,0
2017-03-29T17:51:00,42,0
2017-03-29T18:51:00,45,8
2017-03-29T19:51:00,43,11
2017-03-29T20:51:00,45,5
2017-03-29T21:51:00,54,3
2017-03-29T22:51:00,64,5
2017-03-29T23:51:00,59,0
2017-03-29T23:59:00,,
2017-03-30T00:51:00,71,0
2017-03-30T01:51:00,83,3
2017-03-30T02:51:00,80,6
2017-03-30T03:51:00,86,9
2017-03-30T04:51:00,80,6
2017-03-30T05:51:00,86,5
2017-03-30T06:51:00,86,3
2017-03-30T07:51:00,71,5
2017-03-30T08:51:00,83,16
2017-03-30T08:56:00,86,10
2017-03-30T09:02:00,86,9
2017-03-30T09:51:00,83,9
2017-03-30T10:51:00,83,15
2017-03-30T11:51:00,80,11
2017-03-30T12:51:00,77,6
2017-03-30T13:51:00,83,5
2017-03-30T14:51:00,83,5
2017-03-30T15:39:00,86,5
2017-03-30T15:51:00,83,5
2017-03-30T15:58:00,80,5
2017-03-30T16:51:00,83,7
2017-03-30T17:09:00,83,8
2017-03-30T17:14:00,83,8
2017-03-30T17:45:00,80,8
2017-03-30T17:51:00,80,9
2017-03-30T18:03:00,83,8
2017-03-30T18:19:00,83,8
2017-03-30T18:49:00,87,10
2017-03-30T18:51:00,83,10
2017-03-30T19:03:00,83,20
2017-03-30T19:08:00,86,21
2017-03-30T19:34:00,82,21
2017-03-30T19:51:00,82,21
2017-03-30T20:33:00,79,23
2017-03-30T20:51:00,79,23
2017-03-30T21:15:00,79,23
2017-03-30T21:46:00,79,23
2017-03-30T21:51:00,79,23
2017-03-30T22:51:00,82,18
2017-03-30T23:11:00,82,17
2017-03-30T23:51:00,82,17
2017-03-30T23:59:00,,
2017-03-31T00:02:00,82,16
2017-03-31T00:42:00,82,14
2017-03-31T00:51:00,82,15
2017-03-31T01:49:00,87,10
2017-03-31T01:51:00,86,9
2017-03-31T02:51:00,86,14
2017-03-31T03:02:00,86,13
2017-03-31T03:14:00,86,11
2017-03-31T03:51:00,86,5
2017-03-31T03:56:00,86,6
2017-03-31T04:49:00,87,3
2017-03-31T04:51:00,89,5
2017-03-31T05:51:00,89,5
2017-03-31T06:24:00,89,3
2017-03-31T06:51:00,89,6
2017-03-31T07:51:00,86,3
2017-03-31T08:51:00,82,5
2017-03-31T09:51:00,74,3
2017-03-31T10:51:00,69,15
2017-03-31T10:57:00,71,14
2017-03-31T11:25:00,68,13
2017-03-31T11:51:00,66,16
2017-03-31T12:51:00,61,14
2017-03-31T13:51:00,57,21
2017-03-31T14:51:00,61,14
2017-03-31T15:51:00,47,9
2017-03-31T16:51:00,39,7
2017-03-31T17:51:00,42,13
2017-03-31T18:51:00,49,6
2017-03-31T19:51:00,49,17
2017-03-31T20:51:00,48,15
2017-03-31T21:51:00,54,8
2017-03-31T22:51:00,48,5
2017-03-31T23:51:00,50,15
2017-03-31T23:59:00,,
2017-03-31T23:59:00,,
2017-04-01T00:51:00,50,13
2017-04-01T01:51:00,59,10
2017-04-01T02:51:00,50,18
2017-04-01T03:51:00,52,14
2017-04-01T04:51:00,65,5
2017-04-01T05:51:00,65,0
2017-04-01T06:51:00,79,3
2017-04-01T07:51:00,71,0
2017-04-01T08:51:00,61,5
2017-04-01T09:51:00,53,3
2017-04-01T10:51:00,48,6
2017-04-01T11:51:00,49,7
2017-04-01T12:51:00,45,5
2017-04-01T13:51:00,45,7
2017-04-01T14:51:00,42,6
2017-04-01T15:51:00,41,8
2017-04-01T16:51:00,39,5
2017-04-01T17:51:00,42,5
2017-04-01T18:51:00,53,7
2017-04-01T19:51:00,64,0
2017-04-01T20:51:00,68,7
2017-04-01T21:51:00,66,8
2017-04-01T22:51:00,71,7
2017-04-01T23:51:00,69,0
2017-04-01T23:59:00,,
2017-04-02T00:51:00,80,5
2017-04-02T01:51:00,77,5
2017-04-02T02:51:00,79,0
2017-04-02T03:51:00,80,0
2017-04-02T04:51:00,83,3
2017-04-02T05:51:00,86,5
2017-04-02T06:51:00,83,6
2017-04-02T07:51:00,85,8
2017-04-02T08:51:00,86,11
2017-04-02T09:51:00,83,6
2017-04-02T10:51:00,83,0
2017-04-02T11:15:00,80,3
2017-04-02T11:51:00,77,13
2017-04-02T12:29:00,83,13
2017-04-02T12:51:00,83,13
2017-04-02T13:51:00,74,11
2017-04-02T14:51:00,69,7
2017-04-02T15:51:00,63,3
2017-04-02T16:51:00,71,11
2017-04-02T17:51:00,61,9
2017-04-02T18:51:00,61,7
2017-04-02T19:51:00,76,8
2017-04-02T20:51:00,79,7
2017-04-02T21:51:00,76,0
2017-04-02T22:51:00,51,3
2017-04-02T23:51:00,43,3
2017-04-02T23:59:00,,
2017-04-03T00:51:00,53,5
2017-04-03T01:51:00,64,7
2017-04-03T02:51:00,67,0
2017-04-03T03:51:00,73,5
2017-04-03T04:51:00,70,5
2017-04-03T05:51:00,76,6
2017-04-03T06:51:00,73,0
2017-04-03T07:51:00,59,3
2017-04-03T08:51:00,55,5
2017-04-03T09:51:00,53,5
2017-04-03T10:51:00,47,3
2017-04-03T11:51:00,36,6
2017-04-03T12:51:00,39,6
2017-04-03T13:51:00,33,15
2017-04-03T14:51:00,27,5
2017-04-03T15:51:00,29,11
2017-04-03T16:51:00,26,10
2017-04-03T17:51:00,33,11
2017-04-03T18:51:00,47,9
2017-04-03T19:51:00,60,7
2017-04-03T20:51:00,43,14
2017-04-03T21:51:00,51,9
2017-04-03T22:51:00,59,10
2017-04-03T23:51:00,64,14
2017-04-03T23:59:00,,
2017-04-04T00:51:00,75,8
2017-04-04T01:51:00,82,5
2017-04-04T02:51:00,79,0
2017-04-04T03:51:00,82,0
2017-04-04T04:51:00,85,0
2017-04-04T05:51:00,76,0
2017-04-04T06:51:00,79,3
2017-04-04T07:51:00,73,5
2017-04-04T08:51:00,62,8
2017-04-04T09:51:00,48,8
2017-04-04T10:51:00,47,0
2017-04-04T11:51:00,42,3
2017-04-04T12:51:00,35,8
2017-04-04T13:51:00,38,
2017-04-04T14:51:00,32,11
2017-04-04T15:51:00,30,5
2017-04-04T16:51:00,28,7
2017-04-04T17:51:00,27,3
2017-04-04T18:51:00,45,7
2017-04-04T19:51:00,51,7
2017-04-04T20:51:00,51,6
2017-04-04T21:51:00,64,0
2017-04-04T22:51:00,55,0
2017-04-04T23:51:00,51,7
2017-04-04T23:59:00,,
2017-04-05T00:51:00,67,0
2017-04-05T01:51:00,70,3
2017-04-05T02:51:00,76,5
2017-04-05T03:51:00,73,3
2017-04-05T04:51:00,64,6
2017-04-05T05:51:00,75,5
2017-04-05T06:51:00,79,0
2017-04-05T07:51:00,70,0
2017-04-05T08:51:00,49,0
2017-04-05T09:51:00,40,3
2017-04-05T10:51:00,39,5
2017-04-05T11:51:00,35,3
2017-04-05T12:51:00,28,5
2017-04-05T13:51:00,26,7
2017-04-05T14:51:00,28,5
2017-04-05T15:51:00,27,0
2017-04-05T16:51:00,29,6
2017-04-05T17:51:00,29,5
2017-04-05T18:51:00,38,6
2017-04-05T19:51:00,56,6
2017-04-05T20:51:00,54,5
2017-04-05T21:51:00,50,7
2017-04-05T22:51:00,68,7
2017-04-05T23:51:00,76,3
2017-04-05T23:59:00,,
2017-04-06T00:51:00,70,5
2017-04-06T01:51:00,78,3
2017-04-06T02:51:00,76,3
2017-04-06T03:51:00,82,3
2017-04-06T04:51:00,82,0
2017-04-06T05:51:00,85,0
2017-04-06T06:51:00,79,5
2017-04-06T07:51:00,79,0
2017-04-06T08:51:00,73,3
2017-04-06T09:51:00,63,5
2017-04-06T10:51:00,56,7
2017-04-06T11:51:00,45,6
2017-04-06T12:51:00,39,0
2017-04-06T13:51:00,35,3
2017-04-06T14:51:00,32,5
2017-04-06T15:51:00,32,7
2017-04-06T16:51:00,26,6
2017-04-06T17:51:00,47,11
2017-04-06T18:51:00,44,6
2017-04-06T19:51:00,25,11
2017-04-06T20:51:00,23,18
2017-04-06T21:51:00,22,23
2017-04-06T22:51:00,27,21
2017-04-06T23:51:00,28,5
2017-04-06T23:59:00,,
2017-04-07T00:51:00,36,8
2017-04-07T01:51:00,32,9
2017-04-07T02:51:00,27,11
2017-04-07T03:51:00,26,16
2017-04-07T04:51:00,24,21
2017-04-07T05:51:00,25,21
2017-04-07T06:51:00,24,17
2017-04-07T07:51:00,28,10
2017-04-07T08:51:00,30,25
2017-04-07T09:51:00,38,15
2017-04-07T10:51:00,29,15
2017-04-07T11:51:00,25,14
2017-04-07T12:51:00,29,20
2017-04-07T13:51:00,31,22
2017-04-07T14:51:00,29,17
2017-04-07T15:51:00,30,13
2017-04-07T16:51:00,29,25
2017-04-07T17:51:00,41,21
2017-04-07T18:00:00,47,13
2017-04-07T18:51:00,56,17
2017-04-07T19:08:00,72,11
2017-04-07T19:51:00,83,9
2017-04-07T20:51:00,89,17
2017-04-07T21:51:00,89,10
2017-04-07T22:51:00,90,15
2017-04-07T23:13:00,89,17
2017-04-07T23:51:00,89,20
2017-04-07T23:59:00,,
2017-04-08T00:51:00,89,13
2017-04-08T01:14:00,93,9
2017-04-08T01:26:00,93,8
2017-04-08T01:51:00,93,7
2017-04-08T02:11:00,93,5
2017-04-08T02:30:00,93,7
2017-04-08T02:35:00,93,6
2017-04-08T02:43:00,93,7
2017-04-08T02:51:00,93,8
2017-04-08T03:51:00,93,3
2017-04-08T04:51:00,86,6
2017-04-08T05:51:00,86,10
2017-04-08T06:51:00,89,0
2017-04-08T07:51:00,89,6
2017-04-08T07:59:00,89,6
2017-04-08T08:27:00,93,7
2017-04-08T08:35:00,93,6
2017-04-08T08:51:00,89,6
2017-04-08T08:57:00,86,7
2017-04-08T09:51:00,77,5
2017-04-08T10:51:00,69,6
2017-04-08T11:51:00,59,14
2017-04-08T12:51:00,53,15
2017-04-08T13:51:00,52,9
2017-04-08T14:51:00,71,6
2017-04-08T15:30:00,71,15
2017-04-08T15:36:00,83,17
2017-04-08T15:41:00,82,17
2017-04-08T15:48:00,87,17
2017-04-08T15:51:00,86,21
2017-04-08T15:59:00,86,23
2017-04-08T16:43:00,86,22
2017-04-08T16:51:00,83,20
2017-04-08T17:22:00,83,16
2017-04-08T17:51:00,86,15
2017-04-08T18:02:00,86,14
2017-04-08T18:28:00,89,15
2017-04-08T18:44:00,89,18
2017-04-08T18:48:00,93,13
2017-04-08T18:51:00,93,9
2017-04-08T18:59:00,93,11
2017-04-08T19:06:00,89,8
2017-04-08T19:37:00,89,7
2017-04-08T19:51:00,89,7
2017-04-08T20:03:00,89,11
2017-04-08T20:06:00,92,14
2017-04-08T20:15:00,92,11
2017-04-08T20:26:00,100,3
2017-04-08T20:31:00,97,7
2017-04-08T20:51:00,93,10
2017-04-08T21:04:00,89,9
2017-04-08T21:40:00,97,5
2017-04-08T21:44:00,97,3
2017-04-08T21:51:00,97,3
2017-04-08T22:00:00,97,0
2017-04-08T22:07:00,89,0
2017-04-08T22:28:00,97,0
2017-04-08T22:48:00,93,0
2017-04-08T22:51:00,93,0
2017-04-08T23:09:00,89,5
2017-04-08T23:24:00,93,3
2017-04-08T23:51:00,93,5
2017-04-08T23:59:00,,
2017-04-09T00:51:00,93,6
2017-04-09T01:51:00,89,3
2017-04-09T02:51:00,86,7
2017-04-09T03:51:00,78,8
2017-04-09T04:51:00,70,0
2017-04-09T05:51:00,67,9
2017-04-09T06:51:00,73,7
2017-04-09T07:51:00,67,9
2017-04-09T08:51:00,59,15
2017-04-09T09:51:00,55,21
2017-04-09T10:51:00,49,13
2017-04-09T11:51:00,45,7
2017-04-09T12:51:00,41,11
2017-04-09T13:51:00,38,9
2017-04-09T14:51:00,41,8
2017-04-09T15:51:00,42,8
2017-04-09T16:51:00,38,5
2017-04-09T17:51:00,35,5
2017-04-09T18:51:00,53,8
2017-04-09T19:51:00,60,8
2017-04-09T20:51:00,62,3
2017-04-09T21:51:00,65,8
2017-04-09T22:51:00,60,0
2017-04-09T23:51:00,62,10
2017-04-09T23:59:00,,
2017-04-10T00:51:00,67,8
2017-04-10T01:51:00,64,5
2017-04-10T02:51:00,76,3
2017-04-10T03:51:00,79,5
2017-04-10T04:51:00,85,0
2017-04-10T05:51:00,82,0
2017-04-10T06:51:00,82,5
2017-04-10T07:51:00,75,0
2017-04-10T08:51:00,65,3
2017-04-10T09:51:00,62,6
2017-04-10T10:51:00,50,0
2017-04-10T11:51:00,50,7
2017-04-10T12:51:00,32,0
2017-04-10T13:51:00,33,17
2017-04-10T14:51:00,29,13
2017-04-10T15:51:00,29,14
2017-04-10T16:51:00,29,8
2017-04-10T17:51:00,29,9
2017-04-10T18:51:00,35,3
2017-04-10T19:51:00,61,6
2017-04-10T20:51:00,71,9
2017-04-10T21:51:00,73,8
2017-04-10T22:51:00,79,0
2017-04-10T23:51:00,82,5
2017-04-10T23:59:00,,
2017-04-11T00:51:00,73,5
2017-04-11T01:51:00,79,0
2017-04-11T02:51:00,78,0
2017-04-11T03:51:00,82,0
2017-04-11T04:51:00,82,0
2017-04-11T05:51:00,82,0
2017-04-11T06:51:00,85,0
2017-04-11T07:51:00,79,0
2017-04-11T08:51:00,71,0
2017-04-11T09:51:00,56,3
2017-04-11T10:51:00,57,5
2017-04-11T11:51:00,49,5
2017-04-11T12:51:00,49,7
2017-04-11T13:51:00,42,5
2017-04-11T14:51:00,30,3
2017-04-11T15:51:00,28,7
2017-04-11T16:51:00,29,17
2017-04-11T17:51:00,45,10
2017-04-11T18:51:00,45,6
2017-04-11T19:51:00,42,5
2017-04-11T20:51:00,63,5
2017-04-11T21:51:00,74,5
2017-04-11T22:51:00,68,0
2017-04-11T23:51:00,77,0
2017-04-11T23:59:00,,
2017-04-12T00:51:00,89,3
2017-04-12T01:51:00,82,5
2017-04-12T02:51:00,82,6
2017-04-12T03:51:00,86,3
2017-04-12T04:51:00,86,0
2017-04-12T05:51:00,82,3
2017-04-12T06:51:00,83,0
2017-04-12T07:51:00,80,3
2017-04-12T08:51:00,63,6
2017-04-12T09:51:00,51,0
2017-04-12T10:51:00,47,3
2017-04-12T11:51:00,28,3
2017-04-12T12:51:00,26,3
2017-04-12T13:51:00,24,7
2017-04-12T14:51:00,22,0
2017-04-12T15:51:00,22,3
2017-04-12T16:51:00,23,6
2017-04-12T17:51:00,25,0
2017-04-12T18:51:00,37,5
2017-04-12T19:51:00,43,0
2017-04-12T20:51:00,47,7
2017-04-12T21:51:00,57,8
2017-04-12T22:51:00,64,3
2017-04-12T23:51:00,68,6
2017-04-12T23:59:00,,
2017-04-13T00:51:00,79,5
2017-04-13T01:51:00,63,0
2017-04-13T02:51:00,79,5
2017-04-13T03:51:00,48,9
2017-04-13T04:51:00,52,6
2017-04-13T05:51:00,46,11
2017-04-13T06:51:00,68,3
2017-04-13T07:51:00,57,8
2017-04-13T08:51:00,42,7
2017-04-13T09:51:00,27,6
2017-04-13T10:28:00,19,18
2017-04-13T10:51:00,17,21
2017-04-13T11:51:00,18,20
2017-04-13T12:51:00,20,25
2017-04-13T13:51:00,16,24
2017-04-13T14:51:00,18,21
2017-04-13T15:51:00,18,29
2017-04-13T16:51:00,21,22
2017-04-13T17:17:00,49,40
2017-04-13T17:25:00,52,46
2017-04-13T17:51:00,56,37
2017-04-13T18:51:00,61,29
2017-04-13T19:51:00,58,21
2017-04-13T20:51:00,58,14
2017-04-13T20:58:00,58,14
2017-04-13T21:51:00,63,9
2017-04-13T22:51:00,71,6
2017-04-13T23:51:00,86,8
2017-04-13T23:59:00,,
2017-04-14T00:51:00,83,0
2017-04-14T01:49:00,93,5
2017-04-14T01:51:00,89,5
2017-04-14T02:13:00,86,3
2017-04-14T02:51:00,79,0
2017-04-14T03:03:00,79,0
2017-04-14T03:42:00,86,0
2017-04-14T03:49:00,93,0
2017-04-14T03:51:00,89,0
2017-04-14T04:51:00,89,0
2017-04-14T05:22:00,89,7
2017-04-14T05:45:00,89,6
2017-04-14T05:51:00,89,5
2017-04-14T06:51:00,89,0
2017-04-14T07:51:00,76,7
2017-04-14T08:51:00,58,0
2017-04-14T09:51:00,54,5
2017-04-14T10:51:00,56,11
2017-04-14T11:51:00,52,7
2017-04-14T12:51:00,48,9
2017-04-14T13:51:00,43,9
2017-04-14T14:51:00,46,13
2017-04-14T15:51:00,34,11
2017-04-14T16:51:00,35,9
2017-04-14T17:51:00,52,11
2017-04-14T18:51:00,63,11
2017-04-14T19:51:00,73,9
2017-04-14T20:51:00,70,11
2017-04-14T21:51:00,70,7
2017-04-14T22:51:00,76,7
2017-04-14T23:51:00,79,9
2017-04-14T23:59:00,,
2017-04-15T00:51:00,76,5
2017-04-15T01:51:00,76,0
2017-04-15T02:51:00,79,0
2017-04-15T03:51:00,79,3
2017-04-15T04:51:00,82,0
2017-04-15T05:51:00,81,3
2017-04-15T06:51:00,82,5
2017-04-15T07:51:00,70,0
2017-04-15T08:51:00,62,3
2017-04-15T09:51:00,55,6
2017-04-15T10:51:00,46,0
2017-04-15T11:51:00,39,7
2017-04-15T12:51:00,29,6
2017-04-15T13:51:00,29,3
2017-04-15T14:51:00,28,3
2017-04-15T15:51:00,31,5
2017-04-15T16:51:00,27,0
2017-04-15T17:51:00,28,6
2017-04-15T18:51:00,54,8
2017-04-15T19:51:00,53,6
2017-04-15T20:51:00,53,6
2017-04-15T21:51:00,60,0
2017-04-15T22:51:00,68,0
2017-04-15T23:51:00,67,0
2017-04-15T23:59:00,,
2017-04-16T00:51:00,72,3
2017-04-16T01:51:00,75,3
2017-04-16T02:51:00,65,0
2017-04-16T03:51:00,75,5
2017-04-16T04:51:00,78,0
2017-04-16T05:51:00,82,6
2017-04-16T06:51:00,79,0
2017-04-16T07:51:00,70,3
2017-04-16T08:51:00,62,3
2017-04-16T09:51:00,50,3
2017-04-16T10:51:00,43,0
2017-04-16T11:51:00,40,5
2017-04-16T12:51:00,38,0
2017-04-16T13:51:00,32,0
2017-04-16T14:51:00,26,0
2017-04-16T15:51:00,23,3
2017-04-16T16:51:00,22,5
2017-04-16T17:51:00,27,3
2017-04-16T18:51:00,49,3
2017-04-16T19:51:00,53,0
2017-04-16T20:51:00,49,7
2017-04-16T21:51:00,55,0
2017-04-16T22:51:00,77,6
2017-04-16T23:51:00,66,0
2017-04-16T23:59:00,,
2017-04-17T00:51:00,66,0
2017-04-17T01:51:00,74,5
2017-04-17T02:51:00,69,0
2017-04-17T03:51:00,74,9
2017-04-17T04:51:00,51,6
2017-04-17T05:51:00,57,9
2017-04-17T06:51:00,61,9
2017-04-17T07:51:00,57,11
2017-04-17T08:23:00,64,14
2017-04-17T08:51:00,60,10
2017-04-17T09:51:00,53,0
2017-04-17T10:51:00,48,6
2017-04-17T11:51:00,40,6
2017-04-17T12:51:00,48,10
2017-04-17T13:51:00,43,7
2017-04-17T14:51:00,35,
2017-04-17T15:51:00,48,7
2017-04-17T16:51:00,44,9
2017-04-17T17:51:00,50,8
2017-04-17T18:51:00,60,7
2017-04-17T19:51:00,53,9
2017-04-17T20:51:00,71,0
2017-04-17T21:51:00,69,0
2017-04-17T22:51:00,74,7
2017-04-17T23:51:00,71,5
2017-04-17T23:59:00,,
2017-04-18T00:51:00,77,6
2017-04-18T01:51:00,77,7
2017-04-18T02:51:00,74,0
2017-04-18T03:51:00,80,5
2017-04-18T04:51:00,74,0
2017-04-18T05:51:00,80,3
2017-04-18T06:51:00,80,3
2017-04-18T07:51:00,77,0
2017-04-18T08:51:00,71,5
2017-04-18T09:51:00,74,3
2017-04-18T10:51:00,75,0
2017-04-18T11:51:00,62,5
2017-04-18T12:51:00,53,0
2017-04-18T13:51:00,52,6
2017-04-18T14:51:00,46,0
2017-04-18T15:51:00,70,13
2017-04-18T16:23:00,75,10
2017-04-18T16:31:00,80,13
2017-04-18T16:51:00,83,7
2017-04-18T17:15:00,86,28
2017-04-18T17:29:00,89,21
2017-04-18T17:49:00,87,23
2017-04-18T17:51:00,86,21
2017-04-18T18:51:00,83,15
2017-04-18T19:51:00,80,3
2017-04-18T20:36:00,85,7
2017-04-18T20:51:00,85,7
2017-04-18T21:00:00,89,8
2017-04-18T21:51:00,89,11
2017-04-18T22:51:00,82,16
2017-04-18T23:51:00,83,7
2017-04-18T23:59:00,,
2017-04-19T00:51:00,89,6
2017-04-19T01:51:00,90,3
